Интерполированный объемный расход
152.752
152.256
151.757
151.258
150.756
150.253
149.749
149.121
148.358
147.592
146.821
146.046
145.384
144.863
144.339
143.814
143.287
142.879
142.576
142.273
141.968
141.664
141.199
140.663
140.124
139.584
139.041
139.496
140.039
140.58
141.118
141.528
141.26
140.992
140.724
140.454
140.283
140.283
140.283
140.283
140.283
140.283
140.283
140.283
140.283
140.283
140.059
139.789
139.518
139.247
138.975
138.702
138.429
138.156
137.882
137.301
136.198
135.085
133.964
132.834
132.471
132.352
132.233
132.114
132.026
132.026
132.026
132.026
132.026
132.477
133.058
133.636
134.212
134.713
134.998
135.283
135.567
135.851
136.134
136.417
136.699
136.98
137.243
136.683
136.12
135.555
134.987
134.417
133.845
133.27
132.693
132.114
131.284
130.405
129.52
128.629
127.98
127.68
127.379
127.077
126.821
127.124
127.427
127.728
128.029
128.105
128.105
128.105
128.105
127.986
127.685
127.384
127.082
126.816
127.119
127.421
127.723
128.024
128.325
128.625
128.924
129.222
128.981
127.788
126.584
125.369
124.162
123.543
122.92
122.294
121.665
121.836
122.152
122.467
122.781
122.657
122.344
122.029
121.714
121.569
121.569
121.569
121.569
121.44
121.123
120.806
120.487
120.729
122.322
123.894
125.446
126.906
127.815
128.718
129.615
130.505
131.166
131.752
132.336
132.917
133.252
132.963
132.674
132.384
132.094
131.803
131.511
131.218
130.925
130.281
128.805
127.312
125.801
124.273
123.891
123.581
123.27
122.958
122.414
121.786
121.154
120.519
120.642
121.28
121.914
122.545
122.876
122.876
122.876
122.876
122.969
123.282
123.594
123.905
124.151
123.841
123.53
123.219
122.907
122.03
121.084
120.131
119.171
119.455
120.099
120.74
121.377
121.569
121.569
121.569
121.569
121.569
121.569
121.569
121.569
121.706
122.022
122.337
122.652
122.786
122.473
122.159
121.844
121.77
123.349
124.908
126.448
127.969
128.105
128.105
128.105
128.105
128.105
128.105
128.105
128.105
127.983
127.382
126.778
126.171
125.561
125.49
125.49
125.49
125.49
125.49
125.49
125.49
125.49
125.598
125.905
126.21
126.515
126.862
127.771
128.675
129.571
130.462
131.137
131.724
132.308
132.889
133.199
132.621
132.041
131.459
130.873
131.369
132.247
133.12
133.986
134.502
133.931
133.356
132.779
132.2
132.434
133.015
133.593
134.169
134.742
135.313
135.882
136.448
137.012
137.096
136.815
136.534
136.252
135.97
135.948
135.948
135.948
135.948
135.863
135.58
135.296
135.012
134.727
135.039
135.608
136.176
136.74
137.303
137.863
138.421
138.977
139.53
140.188
141.011
141.829
142.643
143.452
144.101
144.635
145.167
145.697
146.225
146.578
146.84
147.102
147.364
147.625
147.885
148.145
148.405
148.664
148.923
149.343
149.858
150.371
150.883
151.392
151.767
152.021
152.274
152.526
152.778
153.03
153.281
153.532
153.783
154.033
154.248
154.248
154.248
154.248
154.248
154.248
154.472
154.721
154.969
155.217
155.465
155.713
155.96
156.206
156.452
156.698
156.944
157.189
157.433
157.678
157.922
158.165
158.647
159.132
159.615
160.097
160.578
161.057
161.534
162.01
162.485
162.959
163.415
163.65
163.885
164.12
164.354
164.588
164.938
165.404
165.869
166.333
166.795
167.257
167.518
167.748
167.977
168.206
168.435
168.771
169.682
170.589
171.491
172.388
173.28
174.012
174.454
174.895
175.335
175.774
176.211
176.559
176.777
176.995
177.212
177.429
177.646
177.693
177.477
177.26
177.043
176.826
176.608
176.551
176.768
176.986
177.203
177.42
177.637
177.702
177.485
177.269
177.052
176.835
176.617
176.471
176.471
176.471
176.471
176.471
176.471
176.542
176.76
176.978
177.195
177.412
177.629
177.778
177.778
177.778
177.778
177.778
177.778
177.778
177.778
177.778
177.778
177.778
177.778
177.778
177.778
177.778
177.778
177.778
177.778
177.778
177.778
177.778
177.778
177.778
177.778
177.778
177.778
177.778
177.778
177.778
177.778
177.778
177.778
177.778
177.778
177.778
177.778
177.791
178.007
178.223
178.439
178.655
178.87
179.085
178.87
178.655
178.44
178.224
178.009
177.793
177.979
178.195
178.411
178.627
178.842
179.057
179.459
179.888
180.315
180.742
181.168
181.592
181.699
181.699
181.699
181.699
181.699
181.699
181.578
181.366
181.154
180.942
180.729
180.517
180.392
180.392
180.392
180.392
180.392
180.392
180.392
180.392
180.392
180.392
180.392
180.392
180.392
180.392
180.392
180.392
180.392
180.392
180.392
180.392
180.392
180.392
180.392
180.392
180.392
180.392
180.392
180.392
180.392
180.392
180.392
180.392
180.392
180.392
180.392
180.392
180.392
180.258
180.045
179.831
179.617
179.403
179.189
178.752
178.106
177.458
176.808
176.156
175.5
175.163
175.163
175.163
175.163
175.163
175.163
175.046
174.827
174.607
174.386
174.166
173.945
173.989
174.21
174.43
174.651
174.871
175.091
175.163
175.163
175.163
175.163
175.163
175.163
175.006
174.786
174.566
174.346
174.125
173.904
174.029
174.25
174.471
174.692
174.912
175.132
175.163
175.163
175.163
175.163
175.163
175.163
175.163
175.163
175.163
175.163
175.163
175.163
175.163
175.163
175.163
175.163
175.163
175.163
175.163
175.163
175.163
175.163
175.163
175.163
175.163
175.163
175.163
175.163
175.163
175.163
175.163
175.163
175.163
175.163
175.163
175.133
174.914
174.694
174.474
174.253
174.033
173.856
173.856
173.856
173.856
173.856
173.856
173.597
172.711
171.82
170.925
170.025
169.12
168.627
168.627
168.627
168.627
168.627
168.627
168.462
168.234
168.005
167.776
167.547
167.317
167.087
166.857
166.627
166.396
166.165
166.013
166.013
166.013
166.013
166.013
166.013
165.687
165.223
164.758
164.291
163.823
163.307
162.365
161.418
160.465
159.506
158.541
158.02
157.777
157.533
157.289
157.044
156.863
156.863
156.863
156.863
156.863
156.863
156.863
156.863
156.863
156.863
156.863
157.009
157.254
157.498
157.743
157.986
158.23
158.473
158.716
158.958
159.2
159.441
159.477
159.477
159.477
159.477
159.477
159.477
159.477
159.477
159.477
159.477
159.477
159.477
159.477
159.477
159.477
159.477
159.334
159.093
158.851
158.609
158.367
158.17
158.17
158.17
158.17
158.17
158.17
157.972
157.728
157.485
157.24
156.996
156.751
156.505
156.26
156.013
155.767
155.485
154.99
154.493
153.996
153.496
152.995
152.492
151.988
151.482
150.974
150.464
150.327
150.327
150.327
150.327
150.327
150.327
150.327
150.327
150.327
150.327
150.327
150.327
150.327
150.327
150.327
150.327
150.327
150.327
150.327
150.327
150.327
150.327
150.327
150.327
150.327
150.327
150.327
150.327
150.327
150.327
150.327
150.327
150.327
150.327
150.327
150.327
150.574
150.83
151.085
151.339
151.593
151.421
151.167
150.913
150.658
150.402
150.147
149.891
149.634
149.377
149.119
149.02
149.02
149.02
149.02
149.02
149.02
149.02
149.02
149.02
149.02
148.895
148.637
148.378
148.119
147.859
147.826
148.086
148.346
148.605
148.864
148.917
148.659
148.4
148.141
147.881
147.804
148.064
148.324
148.583
148.842
149.02
149.02
149.02
149.02
149.02
148.955
148.697
148.439
148.18
147.92
147.712
147.712
147.712
147.712
147.712
147.712
147.712
147.712
147.712
147.712
147.754
148.015
148.275
148.534
148.793
149.02
149.02
149.02
149.02
149.02
149.02
149.02
149.02
149.02
149.02
149.02
149.02
149.02
149.02
149.02
149.02
148.78
148.521
148.262
148.003
147.743
147.942
148.202
148.462
148.721
148.979
149.237
149.495
149.752
150.009
150.266
150.522
150.777
151.032
151.287
151.541
151.795
152.048
152.301
152.554
152.806
153.058
153.309
153.56
153.81
154.06
154.31
154.559
154.808
155.056
155.305
155.552
155.556
155.556
155.556
155.556
155.556
155.729
155.975
156.222
156.468
156.714
156.863
156.863
156.863
156.863
156.863
156.863
156.863
156.863
156.863
156.863
156.863
156.683
156.438
156.192
155.946
155.699
155.452
155.205
154.957
154.709
154.46
154.248
154.248
154.248
154.248
154.248
154.248
154.248
154.248
154.248
154.248
154.248
154.58
155.078
155.574
156.068
156.561
156.958
157.203
157.447
157.692
157.935
158.17
158.17
158.17
158.17
158.17
158.17
158.492
158.977
159.461
159.943
160.424
160.784
160.784
160.784
160.784
160.784
160.784
160.972
161.211
161.45
161.688
161.926
162.269
162.857
163.443
164.027
164.608
165.188
165.333
165.333
165.333
165.333
165.333
165.333
165.333
165.333
165.333
165.333
165.333
165.454
165.691
165.928
166.165
166.401
166.636
166.667
166.667
166.667
166.667
166.667
166.667
166.667
166.667
166.667
166.667
166.667
166.667
166.667
166.667
166.667
166.667
166.667
166.598
166.52
166.441
166.363
166.285
166.223
166.223
166.223
166.223
166.223
166.223
166.089
165.853
165.618
165.381
165.145
164.908
164.894
164.894
164.894
164.894
164.894
164.894
164.894
164.894
164.894
164.894
164.894
165.067
165.304
165.541
165.777
166.013
166.249
166.484
166.719
166.954
167.188
167.422
167.553
167.553
167.553
167.553
167.553
167.553
167.902
168.368
168.833
169.296
169.758
170.213
170.213
170.213
170.213
170.213
170.213
170.265
170.495
170.725
170.954
171.183
171.411
171.834
172.517
173.197
173.875
174.55
175.223
175.631
175.814
175.998
176.181
176.363
176.546
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.749
176.97
177.191
177.411
177.632
177.852
177.955
177.955
177.955
177.955
177.955
177.955
178.061
178.28
178.499
178.718
178.937
179.155
179.373
179.591
179.809
180.026
180.243
180.46
180.742
181.174
181.606
182.036
182.465
182.894
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.33
183.543
183.756
183.969
184.181
184.394
184.616
185.039
185.462
185.883
186.303
186.723
187.141
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
187.251
186.962
186.335
185.706
185.075
184.442
183.806
183.201
182.775
182.347
181.918
181.489
181.058
180.627
179.569
178.481
177.386
176.284
175.176
174.061
174.177
174.402
174.626
174.849
175.073
175.296
175.519
175.742
175.964
176.186
176.408
176.627
176.627
176.627
176.627
176.627
176.627
176.629
176.85
177.071
177.291
177.512
177.732
177.952
178.171
178.391
178.61
178.829
179.047
179.265
179.483
179.701
179.918
180.136
180.352
180.569
180.96
181.392
181.823
182.253
182.681
183.109
183.132
182.919
182.705
182.492
182.277
182.063
181.939
181.939
181.939
181.939
181.939
181.939
181.99
182.205
182.419
182.633
182.847
183.061
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.267
183.144
182.93
182.717
182.503
182.289
182.074
181.939
181.939
181.939
181.939
181.939
181.939
181.78
180.92
180.056
179.188
178.316
177.44
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.641
176.862
177.083
177.303
177.524
177.744
177.955
177.955
177.955
177.955
177.955
177.955
177.955
177.955
177.955
177.955
177.955
177.955
177.955
177.955
177.955
177.955
177.955
177.955
177.955
177.955
177.955
177.955
177.955
177.955
177.955
177.955
177.955
177.955
177.955
177.955
177.955
177.955
177.955
177.955
177.955
177.955
177.955
177.79
177.57
177.35
177.13
176.909
176.688
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.469
176.248
176.026
175.804
175.582
175.359
175.299
175.299
175.299
175.299
175.299
175.299
175.299
175.299
175.299
175.299
175.299
175.299
175.118
174.894
174.671
174.447
174.223
173.999
173.578
173.128
172.676
172.224
171.77
171.315
170.859
170.402
169.943
169.483
169.022
168.659
168.659
168.659
168.659
168.659
168.659
168.77
169.002
169.233
169.464
169.694
169.925
169.987
169.987
169.987
169.987
169.987
169.987
170.206
170.435
170.665
170.894
171.122
171.351
171.579
171.806
172.034
172.261
172.488
172.858
173.536
174.211
174.884
175.554
176.222
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.627
176.544
176.323
176.101
175.879
175.657
175.435
175.299
175.299
175.299
175.299
175.299
175.299
175.202
174.979
174.756
174.532
174.309
174.084
173.86
173.635
173.41
173.185
172.959
172.733
172.643
172.643
172.643
172.643
172.643
172.643
172.477
172.251
172.024
171.797
171.569
171.341
171.113
170.885
170.656
170.427
170.198
169.968
169.739
169.508
169.278
169.047
168.816
168.659
168.659
168.659
168.659
168.659
168.659
168.386
167.922
167.457
166.99
166.522
166.053
166.213
166.448
166.683
166.917
167.151
167.331
167.331
167.331
167.331
167.331
167.331
167.331
167.331
167.331
167.331
167.331
167.331
167.331
167.331
167.331
167.331
167.331
167.29
167.057
166.823
166.589
166.354
166.119
166.003
166.003
166.003
166.003
166.003
166.003
166.003
166.003
166.003
166.003
166.003
165.951
165.715
165.48
165.244
165.007
164.77
164.675
164.675
164.675
164.675
164.675
164.675
164.912
165.149
165.385
165.622
165.858
166.003
166.003
166.003
166.003
166.003
166.003
165.828
165.592
165.356
165.12
164.883
164.675
164.675
164.675
164.675
164.675
164.675
164.675
164.675
164.675
164.675
164.675
164.675
164.675
164.675
164.675
164.675
164.675
164.597
164.359
164.121
163.883
163.645
163.406
163.347
163.347
163.347
163.347
163.347
163.299
163.06
162.82
162.58
162.34
162.099
161.858
161.617
161.375
161.133
160.89
160.691
160.691
160.691
160.691
160.691
160.691
160.691
160.691
160.691
160.691
160.691
160.691
160.691
160.691
160.691
160.691
160.691
160.691
160.691
160.691
160.691
160.691
160.691
160.691
160.691
160.691
160.691
160.691
160.691
160.691
160.691
160.691
160.691
160.79
161.033
161.276
161.518
161.76
162.002
162.019
162.019
162.019
162.019
162.019
162.019
162.019
162.019
162.019
162.019
162.019
161.797
161.556
161.314
161.072
160.829
160.586
160.343
160.099
159.855
159.611
159.366
159.121
158.875
158.629
158.383
158.136
158.035
158.035
158.035
158.035
158.035
158.035
158.035
158.035
158.035
158.035
158.035
158.035
158.035
158.035
158.035
158.035
158.035
158.035
158.035
158.035
158.035
158.009
157.762
157.514
157.266
157.017
156.769
156.707
156.707
156.707
156.707
156.707
156.812
157.062
157.31
157.559
157.807
158.054
158.302
158.548
158.795
159.041
159.287
159.363
159.363
159.363
159.363
159.363
159.363
159.363
159.363
159.363
159.363
159.363
159.363
159.363
159.363
159.363
159.363
159.471
159.716
159.961
160.205
160.449
160.691
160.691
160.691
160.691
160.691
160.691
160.691
160.691
160.691
160.691
160.691
160.649
160.163
159.675
159.186
158.695
158.202
158.198
158.445
158.691
158.938
159.183
159.296
159.051
158.805
158.559
158.313
158.066
158.25
158.497
158.744
158.99
159.236
159.363
159.363
159.363
159.363
159.363
159.379
159.624
159.869
160.113
160.357
160.601
160.844
161.087
161.33
161.572
161.814
161.982
161.741
161.499
161.257
161.015
160.772
160.852
161.095
161.338
161.58
161.822
162.019
162.019
162.019
162.019
162.019
162.019
162.019
162.019
162.019
162.019
162.019
162.019
162.019
162.019
162.019
162.019
162.019
162.019
162.019
162.019
162.019
162.019
162.019
162.019
162.019
162.019
162.019
162.019
162.333
162.815
163.295
163.773
164.25
164.649
164.412
164.174
163.936
163.698
163.459
163.347
163.347
163.347
163.347
163.347
163.347
163.815
164.292
164.767
165.242
165.715
166.094
166.33
166.565
166.799
167.033
167.267
166.82
166.117
165.411
164.703
163.991
163.323
163.084
162.844
162.604
162.364
162.123
161.61
160.884
160.156
159.424
158.689
158.317
160.785
163.215
165.609
167.969
170.295
171.442
171.67
171.898
172.125
172.352
172.579
172.643
172.643
172.643
172.643
172.643
172.643
172.45
172.224
171.997
171.77
171.542
171.315
171.315
171.315
171.315
171.315
171.315
171.274
171.046
170.817
170.589
170.36
170.13
169.987
169.987
169.987
169.987
169.987
169.987
169.712
169.251
168.79
168.327
167.862
167.397
167.331
167.331
167.331
167.331
167.331
167.331
167.331
167.331
167.331
167.331
167.331
167.444
167.677
167.91
168.143
168.375
168.607
168.659
168.659
168.659
168.659
168.659
168.68
169.143
169.605
170.066
170.526
170.984
171.378
171.606
171.834
172.061
172.288
172.515
172.741
172.968
173.193
173.419
173.644
173.869
173.971
173.971
173.971
173.971
173.971
173.971
174.114
174.338
174.562
174.786
175.01
175.233
175.142
174.919
174.695
174.472
174.248
174.023
173.971
173.971
173.971
173.971
173.971
173.971
174.162
174.387
174.611
174.835
175.058
175.281
175.093
174.87
174.647
174.423
174.199
173.975
174.854
175.747
176.637
177.522
178.402
179.278
179.5
179.717
179.935
180.152
180.369
180.585
180.229
179.795
179.361
178.925
178.488
178.05
177.611
177.171
176.73
176.288
175.845
175.4
174.955
174.508
174.06
173.611
173.161
172.71
172.065
171.384
170.7
170.013
169.323
168.64
168.177
167.712
167.246
166.779
166.31
166.084
166.319
166.554
166.789
167.023
167.257
167.81
168.508
169.204
169.897
170.587
171.274
171.529
171.757
171.985
172.212
172.439
172.665
172.892
173.118
173.343
173.569
173.794
174.019
174.243
174.467
174.691
174.915
175.139
175.362
175.584
175.807
176.029
176.251
176.473
176.492
176.049
175.605
175.16
174.714
174.267
173.971
173.971
173.971
173.971
173.971
173.971
173.779
173.329
172.878
172.426
171.973
171.519
171.189
170.961
170.732
170.503
170.274
170.045
169.987
169.987
169.987
169.987
169.987
169.987
169.764
169.533
169.303
169.072
168.841
168.659
168.659
168.659
168.659
168.659
168.659
168.659
168.659
168.659
168.659
168.659
168.659
168.832
169.063
169.294
169.525
169.756
169.986
169.987
169.987
169.987
169.987
169.987
169.987
169.987
169.987
169.987
169.987
169.987
169.987
169.987
169.987
169.987
169.987
169.987
169.987
169.987
169.987
169.987
169.987
169.987
170.191
170.42
170.65
170.879
171.107
171.294
171.066
170.837
170.609
170.38
170.15
169.987
169.987
169.987
169.987
169.987
169.987
170.104
170.334
170.563
170.792
171.021
171.249
171.478
171.706
171.933
172.16
172.387
172.614
172.445
172.219
171.992
171.765
171.537
171.309
171.081
170.853
170.624
170.395
170.166
170.064
170.412
170.759
171.106
171.453
171.798
172
172
172
172
172
172
172
172
172
172
172
172
171.835
171.607
171.378
171.149
170.92
170.69
170.873
171.102
171.332
171.561
171.789
172.018
172.246
172.473
172.701
172.928
173.155
173.333
173.333
173.333
173.333
173.333
173.333
173.333
173.333
173.333
173.333
173.333
173.333
173.236
173.009
172.783
172.556
172.328
172.101
172
172
172
172
172
172
171.837
171.609
171.381
171.152
170.922
170.693
170.667
170.667
170.667
170.667
170.667
170.647
170.417
170.187
169.956
169.726
169.494
169.474
169.937
170.399
170.859
171.318
171.776
172
172
172
172
172
172
172.152
172.38
172.607
172.834
173.061
173.288
173.515
173.741
173.966
174.192
174.417
174.642
174.667
174.667
174.667
174.667
174.667
174.667
174.452
174.227
174.002
173.777
173.551
173.35
173.803
174.254
174.704
175.153
175.601
176
176
176
176
176
176
175.972
175.749
175.526
175.302
175.078
174.854
174.667
174.667
174.667
174.667
174.667
174.667
174.616
174.391
174.166
173.941
173.715
173.489
173.263
173.037
172.81
172.583
172.356
172.128
171.972
171.907
171.842
171.777
171.713
171.648
171.622
171.622
171.622
171.622
171.622
171.622
171.799
172.03
172.261
172.492
172.723
172.953
172.763
172.533
172.303
172.072
171.841
171.634
171.865
172.097
172.328
172.559
172.789
173.019
173.249
173.478
173.708
173.936
174.165
174.393
174.621
174.849
175.076
175.304
175.53
175.757
175.983
176.209
176.435
176.66
176.885
177.11
177.334
177.559
177.783
178.006
178.23
178.453
178.676
178.898
179.12
179.342
179.564
179.674
179.453
179.231
179.009
178.787
178.565
178.342
178.119
177.896
177.672
177.449
177.225
177
176.776
176.551
176.325
176.1
175.874
175.648
175.422
175.195
174.968
174.741
174.513
174.286
174.057
173.829
173.6
173.371
173.142
172.912
172.682
172.452
172.221
171.991
171.759
171.809
172.272
172.734
173.194
173.653
174.111
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.515
174.743
174.97
175.197
175.424
175.651
175.474
175.247
175.021
174.793
174.566
174.338
174.539
174.766
174.994
175.221
175.448
175.675
175.676
175.676
175.676
175.676
175.676
175.676
175.676
175.676
175.676
175.676
175.676
175.688
175.914
176.14
176.366
176.591
176.817
177.013
176.788
176.563
176.338
176.112
175.887
175.676
175.676
175.676
175.676
175.676
175.676
175.61
174.931
174.249
173.565
172.877
172.187
171.706
172.169
172.631
173.092
173.551
174.01
174.253
174.025
173.797
173.568
173.339
173.109
172.973
172.973
172.973
172.973
172.973
172.973
172.973
172.973
172.973
172.973
172.973
172.973
172.973
172.973
172.973
172.973
172.973
172.973
173.15
173.38
173.609
173.838
174.067
174.295
174.324
174.324
174.324
174.324
174.324
174.324
174.54
174.768
174.996
175.223
175.45
175.675
175.449
175.222
174.995
174.768
174.54
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.324
174.422
174.65
174.878
175.105
175.332
175.559
175.785
176.011
176.237
176.463
176.688
176.913
176.805
176.355
175.904
175.452
174.999
174.545
174.324
174.324
174.324
174.324
174.324
174.324
174.189
173.961
173.733
173.504
173.275
173.045
172.815
172.585
172.355
172.124
171.893
171.662
171.622
171.622
171.622
171.622
171.622
171.622
171.852
